  21.047   1.957             5835.200     1167.040  -0.385  0.000   0.000   0.000   0.0001 NVSS
   0.633  -0.058             5830.300     1166.060  -0.120  0.000   0.000   0.000   0.0001 NVSS
 348.246  -0.983             5795.900     1159.180   0.482  0.000   0.000   0.000   0.0001 NVSS
 162.224  36.560             5740.000     1148.000   0.697  0.000   0.000   0.000   0.000    GB6
 118.620   6.062             5732.569     1146.514   0.691  0.000   0.000   0.000   0.000   PCCS2
 133.959 -28.718             5718.000     1143.600   0.537  0.000   0.000   0.000   0.000    GB6
 275.281  43.638             5622.200     1124.440   0.414  0.000   0.000   0.000   0.0001 NVSS
 133.408  18.332             5619.500     1123.900   0.439  0.000   0.000   0.000   0.0000 NVSS
 171.650   7.287             5524.000     1104.800   0.583  0.000   0.000   0.000   0.000    GB6
  77.225  23.504             5519.000     1103.800   0.424  0.000   0.000   0.000   0.000    GB6
  12.165  -5.712             5495.000     1099.000   0.429  0.000   0.000   0.000   0.000    AT20G
  52.245  -0.625             5489.753     1097.951  -0.047  0.000   0.000   0.000   0.000   PCCS2
 240.090 -56.900             5317.045     1063.409   1.484  0.000   0.000   0.000   0.000   PCCS2
 250.083 -31.090             5294.000     1058.800   0.174  0.000   0.000   0.000   0.000    AT20G
 304.154  50.308             5290.300     1058.060  -0.126  0.000   0.000   0.000   0.0001 NVSS
  80.931  -0.145             5286.000     1057.200   0.582  0.000   0.000   0.000   0.000    GB6
 206.500 -16.361             5250.400     1050.080   0.869  0.000   0.000   0.000   0.0000 NVSS
 161.676  -8.815             5168.000     1033.600   0.239  0.000   0.000   0.000   0.000    GB6
 260.612  -3.310             5159.821     1031.964   0.248  0.000   0.000   0.000   0.000   PCCS2
 270.292   0.833             5130.791     1026.158   1.277  0.000   0.000   0.000   0.000   PCCS2
   0.071  -0.375             5113.700     1022.740  -0.120  0.000   0.000   0.000   0.0001 NVSS
 120.104   1.414             5093.000     1018.600   0.526  0.000   0.000   0.000   0.000    GB6
 209.036 -19.363             5085.400     1017.080   1.352  0.000   0.000   0.000   0.0000 NVSS
   0.100  -0.312             5076.700     1015.340  -2.000  0.000   0.000   0.000   0.0001 NVSS
 111.459  27.088             5036.400     1007.280   0.739  0.000   0.000   0.000   0.0001 NVSS
